Entity,Code,Year,Final to primary energy ratio (%)
Japan,JPN,2009,66.5984443707293
Japan,JPN,2010,65.3273282521771
Jordan,JOR,1990,71.1454295812321
Jordan,JOR,1991,65.8674893307429
Jordan,JOR,1992,67.5173349074977
Jordan,JOR,1993,69.138390765873
Jordan,JOR,1994,69.0334905268598
Jordan,JOR,1995,68.2339583006657
Jordan,JOR,1996,67.7824500559286
Jordan,JOR,1997,69.823982670393
Jordan,JOR,1998,68.6684940247992
Jordan,JOR,1999,70.5166756519772
Jordan,JOR,2000,72.7505988351548
Jordan,JOR,2001,73.0140592607489
Jordan,JOR,2002,71.4732170294503
Jordan,JOR,2003,73.1141371041388
Jordan,JOR,2004,68.3617783386832
Jordan,JOR,2005,69.240535999474
Jordan,JOR,2006,67.956013455508
Jordan,JOR,2007,66.7618553703117
Jordan,JOR,2008,63.3080430782413
Jordan,JOR,2009,63.7840381186064
Jordan,JOR,2010,63.9898066014608
Kazakhstan,KAZ,1990,81.1854599195737
Kazakhstan,KAZ,1991,83.4643009005316
Kazakhstan,KAZ,1992,83.4033571734712
Kazakhstan,KAZ,1993,83.0722214648108
Kazakhstan,KAZ,1994,71.6623152470737
Kazakhstan,KAZ,1995,77.2040469684864
Kazakhstan,KAZ,1996,76.6858931008238
Kazakhstan,KAZ,1997,74.9201741308746
Kazakhstan,KAZ,1998,76.8070452344226
Kazakhstan,KAZ,1999,74.9512637203125
Kazakhstan,KAZ,2000,60.55873158948
Kazakhstan,KAZ,2001,61.9671507789354
Kazakhstan,KAZ,2002,51.2311867677429
Kazakhstan,KAZ,2003,54.6926213258305
Kazakhstan,KAZ,2004,50.6717394020533
Kazakhstan,KAZ,2005,60.2267973420162
Kazakhstan,KAZ,2006,50.1472339384768
Kazakhstan,KAZ,2007,57.3732021934246
Kazakhstan,KAZ,2008,61.1927221982611
Kazakhstan,KAZ,2009,55.1427355288143
Kazakhstan,KAZ,2010,58.2893431871821
Kenya,KEN,1990,70.182598355305
Kenya,KEN,1991,70.1382897516699
Kenya,KEN,1992,70.0790913120798
Kenya,KEN,1993,69.9041247046335
Kenya,KEN,1994,69.42150039245
Kenya,KEN,1995,69.0148289185459
Kenya,KEN,1996,69.0494184905136
Kenya,KEN,1997,68.9894194566039
Kenya,KEN,1998,67.7163215670977
Kenya,KEN,1999,67.3422679518523
Kenya,KEN,2000,66.2261046063283
Kenya,KEN,2001,66.9664822999615
Kenya,KEN,2002,67.8590356814513
Kenya,KEN,2003,66.315359558233
Kenya,KEN,2004,65.2124460741167
Kenya,KEN,2005,65.6135973539027
Kenya,KEN,2006,65.9392430027654
Kenya,KEN,2007,65.9724403785436
Kenya,KEN,2008,64.9437433493523
Kenya,KEN,2009,64.8534412755625
Kenya,KEN,2010,65.8491596175094
Kosovo,OWID_KOS,2000,52.0771429928658
Kosovo,OWID_KOS,2001,50.5205109640158
Kosovo,OWID_KOS,2002,50.6767577221737
Kosovo,OWID_KOS,2003,48.836948257143
Kosovo,OWID_KOS,2004,48.6770697309028
Kosovo,OWID_KOS,2005,52.861274792461
Kosovo,OWID_KOS,2006,54.1802515226373
Kosovo,OWID_KOS,2007,54.2906370519811
Kosovo,OWID_KOS,2008,55.2842351690674
Kosovo,OWID_KOS,2009,49.7636250732336
Kosovo,OWID_KOS,2010,49.0767840267893
Kuwait,KWT,1990,43.4010521725237
Kuwait,KWT,1991,64.7403688585143
Kuwait,KWT,1992,60.1259643919348
Kuwait,KWT,1993,53.5625553730719
Kuwait,KWT,1994,46.1534645618559
Kuwait,KWT,1995,47.3893889871741
Kuwait,KWT,1996,45.1304414971865
Kuwait,KWT,1997,44.3413104349039
Kuwait,KWT,1998,45.0824045257701
Kuwait,KWT,1999,41.4132037134425
Kuwait,KWT,2000,43.3341531762499
Kuwait,KWT,2001,40.8758527760423
Kuwait,KWT,2002,40.2387595443792
Kuwait,KWT,2003,46.6071753672149
Kuwait,KWT,2004,44.6282676994766
Kuwait,KWT,2005,46.1281267695726
Kuwait,KWT,2006,44.0386796383947
Kuwait,KWT,2007,41.4541779978912
Kuwait,KWT,2008,40.7623714336428
Kuwait,KWT,2009,38.8917195984015
Kuwait,KWT,2010,39.919979370553
Kyrgyzstan,KGZ,1990,92.2374323165444
Kyrgyzstan,KGZ,1991,91.2465357234011
Kyrgyzstan,KGZ,1992,90.2865530013591
Kyrgyzstan,KGZ,1993,90.4023550758289
Kyrgyzstan,KGZ,1994,87.6266791578215
Kyrgyzstan,KGZ,1995,74.7007470029619
Kyrgyzstan,KGZ,1996,73.1026491030015
Kyrgyzstan,KGZ,1997,73.3643854430618
Kyrgyzstan,KGZ,1998,78.7629510448299
Kyrgyzstan,KGZ,1999,76.8998856903438
Kyrgyzstan,KGZ,2000,75.1810099972082
Kyrgyzstan,KGZ,2001,70.5881792486475
Kyrgyzstan,KGZ,2002,75.341769467315
Kyrgyzstan,KGZ,2003,75.2493594361101
Kyrgyzstan,KGZ,2004,76.8729966201198
Kyrgyzstan,KGZ,2005,79.1363416645852
Kyrgyzstan,KGZ,2006,79.0604640236511
Kyrgyzstan,KGZ,2007,83.3809821648877
Kyrgyzstan,KGZ,2008,86.3178728533434
Kyrgyzstan,KGZ,2009,90.0480234072842
Kyrgyzstan,KGZ,2010,89.4133341670926
Latvia,LVA,1990,81.5503173631433
Latvia,LVA,1991,83.3095331857974
Latvia,LVA,1992,83.91997277499
Latvia,LVA,1993,84.3256849432431
Latvia,LVA,1994,84.5738538953564
Latvia,LVA,1995,83.303641844997
Latvia,LVA,1996,83.8269239903108
Latvia,LVA,1997,84.8090772243592
Latvia,LVA,1998,84.2023958737711
Latvia,LVA,1999,87.1851729347804
Latvia,LVA,2000,88.9088378703387
Latvia,LVA,2001,88.6093420805457
Latvia,LVA,2002,91.8637737564434
Latvia,LVA,2003,90.6591728494383
Latvia,LVA,2004,90.6554475029859
Latvia,LVA,2005,91.9597534974736
Latvia,LVA,2006,93.1229611995583
Latvia,LVA,2007,93.9531610110894
Latvia,LVA,2008,93.0768497416612
Latvia,LVA,2009,95.0840221751976
Latvia,LVA,2010,95.42967925393
Lebanon,LBN,1990,58.2292818787155
Lebanon,LBN,1991,66.4235967902253
Lebanon,LBN,1992,76.5154680023392
Lebanon,LBN,1993,79.6319969297479
Lebanon,LBN,1994,79.3778412484148
Lebanon,LBN,1995,81.6522898483543
Lebanon,LBN,1996,75.9723192452104
Lebanon,LBN,1997,74.8138569931495
Lebanon,LBN,1998,64.2246214813381
Lebanon,LBN,1999,65.341658186301
Lebanon,LBN,2000,67.0142424650378
Lebanon,LBN,2001,67.4334966371924
Lebanon,LBN,2002,63.479735955888
Lebanon,LBN,2003,63.246525525915
Lebanon,LBN,2004,70.3215572075183
Lebanon,LBN,2005,69.6892007665137
Lebanon,LBN,2006,61.5419535420274
Lebanon,LBN,2007,59.1435384476251
Lebanon,LBN,2008,61.3503775129187
Lebanon,LBN,2009,66.6398188940568
Lebanon,LBN,2010,60.9848431701344
Libya,LBY,1990,48.4740982327517
Libya,LBY,1991,43.4955658085463
Libya,LBY,1992,48.6307066728532
Libya,LBY,1993,48.1092854644711
Libya,LBY,1994,47.9752686464002
Libya,LBY,1995,49.5484920360812
Libya,LBY,1996,51.6346763569633
Libya,LBY,1997,52.5351975193854
Libya,LBY,1998,52.6688015656988
Libya,LBY,1999,56.6926082621335
Libya,LBY,2000,55.0403689206283
Libya,LBY,2001,54.7850312202317
Libya,LBY,2002,52.3090664879705
Libya,LBY,2003,50.0831333443672
Libya,LBY,2004,51.0084478011387
Libya,LBY,2005,54.2180058709444
Libya,LBY,2006,55.9855541759307
Libya,LBY,2007,56.6705606667331
Libya,LBY,2008,52.8571046647797
Libya,LBY,2009,49.1396771357994
Libya,LBY,2010,57.0987708797752
Lithuania,LTU,1990,64.7621172884855
Lithuania,LTU,1991,64.7194470103394
Lithuania,LTU,1992,61.3353678879606
Lithuania,LTU,1993,55.8518052247031
Lithuania,LTU,1994,62.3868727913487
Lithuania,LTU,1995,58.318192942708
Lithuania,LTU,1996,53.5262500469135
Lithuania,LTU,1997,56.5030306174943
Lithuania,LTU,1998,53.9455985308374
Lithuania,LTU,1999,58.575818578095
Lithuania,LTU,2000,61.8206106235984
Lithuania,LTU,2001,56.0243783523336
Lithuania,LTU,2002,54.3903246745859
Lithuania,LTU,2003,53.6860337325609
Lithuania,LTU,2004,54.5885024614597
Lithuania,LTU,2005,60.7536609806784
Lithuania,LTU,2006,65.0430981442661
Lithuania,LTU,2007,67.8254776399916
Lithuania,LTU,2008,65.6166976338442
Lithuania,LTU,2009,61.093118461598
Lithuania,LTU,2010,78.2463870094648
Low income,,1990,89.0220668419005
Low income,,1991,89.1524160859374
Low income,,1992,89.5215716342046
Low income,,1993,89.4001795194167
Low income,,1994,89.6027219095934
Low income,,1995,89.1349103627503
Low income,,1996,89.7932798615382
Low income,,1997,89.3028332409856
Low income,,1998,89.523740544778
Low income,,1999,88.8080731250228
Low income,,2000,88.9334110007573
Low income,,2001,88.7320848874596
Low income,,2002,89.1138334605539
Low income,,2003,89.342100084798
Low income,,2004,89.5826902836868
Low income,,2005,89.543623187823
Low income,,2006,89.1851363574763
Low income,,2007,89.4217176448118
Low income,,2008,89.5770537015245
Low income,,2009,89.3145466613483
Low income,,2010,88.6481335187481
Lower middle income,,1990,74.9569515099081
Lower middle income,,1991,74.5973732293202
Lower middle income,,1992,74.3289738060382
Lower middle income,,1993,73.0173969374976
Lower middle income,,1994,73.8515359544497
Lower middle income,,1995,73.1937034531467
Lower middle income,,1996,73.5210453407999
Lower middle income,,1997,73.3998943085118
Lower middle income,,1998,73.2291531549504
Lower middle income,,1999,73.1817557030529
Lower middle income,,2000,72.3684062826257
Lower middle income,,2001,72.1150154946923
Lower middle income,,2002,71.9127969504043
Lower middle income,,2003,71.5510311221996
Lower middle income,,2004,71.1823987492209
Lower middle income,,2005,71.0142953685748
Lower middle income,,2006,71.3699288614082
Lower middle income,,2007,71.2812124734954
Lower middle income,,2008,70.7522766450626
Lower middle income,,2009,70.4941235595831
Lower middle income,,2010,70.3224347294879
Luxembourg,LUX,1990,82.0981445872602
Luxembourg,LUX,1991,82.8933286759481
Luxembourg,LUX,1992,83.5662727383192
Luxembourg,LUX,1993,84.3206449916828
Luxembourg,LUX,1994,85.5549663389409
Luxembourg,LUX,1995,88.8368759489487
Luxembourg,LUX,1996,90.5029984628506
Luxembourg,LUX,1997,93.4317964206402
Luxembourg,LUX,1998,96.8680083255183
Luxembourg,LUX,1999,97.0781326018836
Luxembourg,LUX,2000,97.0224172065265
Luxembourg,LUX,2001,96.2051661890737
Luxembourg,LUX,2002,92.2752709592193
Luxembourg,LUX,2003,92.4272857584978
Luxembourg,LUX,2004,92.4614222251923
Luxembourg,LUX,2005,92.1137679686239
Luxembourg,LUX,2006,92.1748165358043
Luxembourg,LUX,2007,92.7730679029043
Luxembourg,LUX,2008,93.4674451189919
Luxembourg,LUX,2009,92.5416435413551
Luxembourg,LUX,2010,91.9939549825791
Macedonia,MKD,1990,60.9436382219502
Macedonia,MKD,1991,57.2915182005777
Macedonia,MKD,1992,59.5333513687464
Macedonia,MKD,1993,60.9448507644246
Macedonia,MKD,1994,61.5372630210017
Macedonia,MKD,1995,59.2300429838577
Macedonia,MKD,1996,64.9836482751395
Macedonia,MKD,1997,65.3534045493094
Macedonia,MKD,1998,56.2999926385625
Macedonia,MKD,1999,59.3654236296305
Macedonia,MKD,2000,58.8256346131008
Macedonia,MKD,2001,54.6902014237667
Macedonia,MKD,2002,58.4233633714929
Macedonia,MKD,2003,59.6100023032107
Macedonia,MKD,2004,59.3847221915258
Macedonia,MKD,2005,58.7122579521297
Macedonia,MKD,2006,59.3538730529638
Macedonia,MKD,2007,59.5958675978723
Macedonia,MKD,2008,59.6696268347674
Macedonia,MKD,2009,60.346906865194
Macedonia,MKD,2010,62.8570708262574
Malaysia,MYS,1990,64.7235895209586
Malaysia,MYS,1991,58.1338331989658
Malaysia,MYS,1992,58.030344568408
Malaysia,MYS,1993,58.095415307508
Malaysia,MYS,1994,63.0458875213258
Malaysia,MYS,1995,66.4286447522875
Malaysia,MYS,1996,65.0133095790551
Malaysia,MYS,1997,60.4923503295852
Malaysia,MYS,1998,61.8413576820791
Malaysia,MYS,1999,65.7932640401453
Malaysia,MYS,2000,62.7629028308153
Malaysia,MYS,2001,63.33329046687
Malaysia,MYS,2002,64.4028055288537
Malaysia,MYS,2003,62.4347581429455
Malaysia,MYS,2004,62.3918577956842
Malaysia,MYS,2005,59.2246087130115
Malaysia,MYS,2006,61.7022227078476
Malaysia,MYS,2007,62.5618700777633
Malaysia,MYS,2008,60.7211061386672
Malaysia,MYS,2009,61.149441326915
Malaysia,MYS,2010,59.6447863014736
Malta,MLT,1990,38.3648927392739
Malta,MLT,1991,46.3363267279566
Malta,MLT,1992,48.7998688393033
Malta,MLT,1993,40.9762273095789
Malta,MLT,1994,44.5744144454606
Malta,MLT,1995,53.2213272874721
Malta,MLT,1996,49.76709653171
Malta,MLT,1997,51.9777578807695
Malta,MLT,1998,54.3709382115424
Malta,MLT,1999,49.5259890303807
Malta,MLT,2000,46.9893273414172
Malta,MLT,2001,39.0659155966267
Malta,MLT,2002,37.3302868235739
Malta,MLT,2003,38.1487710601635
Malta,MLT,2004,42.0262154582434
Malta,MLT,2005,36.4205978767385
Malta,MLT,2006,37.8106417787267
Malta,MLT,2007,34.9608791563088
Malta,MLT,2008,45.517377042815
Malta,MLT,2009,44.7936298641104
Malta,MLT,2010,42.9676627693284
Mexico,MEX,1990,68.6670604627368
Mexico,MEX,1991,68.053953079373
Mexico,MEX,1992,68.5089285477561
Mexico,MEX,1993,68.0965638021585
Mexico,MEX,1994,67.8426311993577
Mexico,MEX,1995,68.7239779755338
Mexico,MEX,1996,69.9380641284649
Mexico,MEX,1997,68.790085192423
Mexico,MEX,1998,68.0672248508902
Mexico,MEX,1999,65.7892816440822
Mexico,MEX,2000,67.6440277493528
Mexico,MEX,2001,65.2176148723228
Mexico,MEX,2002,64.9010445630662
Mexico,MEX,2003,64.4868694667752
Mexico,MEX,2004,64.5979226248325
Mexico,MEX,2005,61.8084521566761
Mexico,MEX,2006,64.044381072749
Mexico,MEX,2007,64.4321890491795
Mexico,MEX,2008,63.4684954832357
Mexico,MEX,2009,63.0436785737039
Mexico,MEX,2010,63.6954707598987
Moldova,MDA,1990,67.4423633277924
Moldova,MDA,1991,63.3763399178048
Moldova,MDA,1992,52.94146264068
Moldova,MDA,1993,60.7579499417624
Moldova,MDA,1994,63.9210818396249
Moldova,MDA,1995,67.5321707827125
Moldova,MDA,1996,64.8035253784326
Moldova,MDA,1997,64.837037496896
Moldova,MDA,1998,63.4828998271387
Moldova,MDA,1999,58.8883459062883
Moldova,MDA,2000,55.8443314205976
Moldova,MDA,2001,54.5098006483056
Moldova,MDA,2002,62.5371658053664
Moldova,MDA,2003,63.0132447052094
Moldova,MDA,2004,72.6214362022447
Moldova,MDA,2005,72.0776876152107
Moldova,MDA,2006,71.9120981819442
Moldova,MDA,2007,69.6805739415216
Moldova,MDA,2008,72.3720420715922
Moldova,MDA,2009,69.4454970452526
Moldova,MDA,2010,70.411133167663
Mongolia,MNG,1990,86.9657904695536
Mongolia,MNG,1991,73.4845836673177
Mongolia,MNG,1992,70.6455830631406
Mongolia,MNG,1993,68.3420212029197
Mongolia,MNG,1994,69.7946492137002
Mongolia,MNG,1995,70.6227610393714
Mongolia,MNG,1996,72.3173260117247
Mongolia,MNG,1997,75.8066849763675
Mongolia,MNG,1998,68.6055361816664
Mongolia,MNG,1999,71.4285744557205
Mongolia,MNG,2000,63.7121556781494
Mongolia,MNG,2001,67.5958802989579
Mongolia,MNG,2002,66.6361708006209
Mongolia,MNG,2003,69.2753153863083
Mongolia,MNG,2004,71.2144004047138
Mongolia,MNG,2005,70.7545187808752
Mongolia,MNG,2006,72.6923203822316
Mongolia,MNG,2007,70.8045242024308
Mongolia,MNG,2008,72.9913384598583
Mongolia,MNG,2009,73.6521429629073
Mongolia,MNG,2010,69.720866548751
Montenegro,MNE,2005,62.4081837853789
Montenegro,MNE,2006,64.9518431620229
Montenegro,MNE,2007,69.1166329256681
Montenegro,MNE,2008,59.0880748562172
Montenegro,MNE,2009,68.0943275041602
Montenegro,MNE,2010,53.8201149456972
Morocco,MAR,1990,71.9107952636088
Morocco,MAR,1991,74.4406436023853
Morocco,MAR,1992,75.7023255419845
Morocco,MAR,1993,72.1811517876101
Morocco,MAR,1994,73.2538065572491
Morocco,MAR,1995,73.6257761832252
Morocco,MAR,1996,74.0840362825745
Morocco,MAR,1997,75.1103814329938
Morocco,MAR,1998,76.022563328741
Morocco,MAR,1999,74.7141697929342
Morocco,MAR,2000,76.0541852044257
Morocco,MAR,2001,74.0793132908554
Morocco,MAR,2002,73.9440331825317
Morocco,MAR,2003,74.4789698573429
Morocco,MAR,2004,73.2831720075154
Morocco,MAR,2005,75.2185913846825
Morocco,MAR,2006,76.1309737423736
Morocco,MAR,2007,75.9104931444441
Morocco,MAR,2008,76.4819898060638
Morocco,MAR,2009,78.7152875183305
Morocco,MAR,2010,75.5718517633915
Mozambique,MOZ,1990,80.2872508681916
Mozambique,MOZ,1991,79.7777482966476
Mozambique,MOZ,1992,80.2676920627033
Mozambique,MOZ,1993,80.7385797768919
Mozambique,MOZ,1994,79.9878304374282
Mozambique,MOZ,1995,80.0635646067301
Mozambique,MOZ,1996,79.7185966463878
Mozambique,MOZ,1997,79.3325347635125
Mozambique,MOZ,1998,79.7493714536357
Mozambique,MOZ,1999,79.5351317176642
Mozambique,MOZ,2000,77.3750869281043
Mozambique,MOZ,2001,77.3815749662303
Mozambique,MOZ,2002,78.0551693965362
Mozambique,MOZ,2003,78.6876602429417
Mozambique,MOZ,2004,78.9675433331045
Mozambique,MOZ,2005,78.9527489423076
Mozambique,MOZ,2006,78.5895535895406
Mozambique,MOZ,2007,78.2995420839914
Mozambique,MOZ,2008,79.5978108734956
Mozambique,MOZ,2009,79.5458756123536
Mozambique,MOZ,2010,80.5864375896491
Myanmar,MMR,1990,88.0271757209686
Myanmar,MMR,1991,87.491145170889
Myanmar,MMR,1992,87.5365642994962
Myanmar,MMR,1993,88.292143044005
Myanmar,MMR,1994,88.8457744321328
Myanmar,MMR,1995,89.2993401567739
Myanmar,MMR,1996,88.5172113144709
Myanmar,MMR,1997,87.6801646684284
Myanmar,MMR,1998,88.4982753895497
Myanmar,MMR,1999,88.9256352480724
Myanmar,MMR,2000,89.3754167485307
Myanmar,MMR,2001,90.438015398863
Myanmar,MMR,2002,89.0670454116832
Myanmar,MMR,2003,88.3254105711532
Myanmar,MMR,2004,85.6648042064604
Myanmar,MMR,2005,87.5383442097571
Myanmar,MMR,2006,85.6665226305254
Myanmar,MMR,2007,84.033458522177
Myanmar,MMR,2008,82.7376683547302
Myanmar,MMR,2009,88.4251417181032
Myanmar,MMR,2010,92.0706186704824
Namibia,NAM,1990,98.2863437362046
Namibia,NAM,1991,95.1305290752005
Namibia,NAM,1992,95.9780885724474
Namibia,NAM,1993,92.5253553188821
Namibia,NAM,1994,92.5642609667689
Namibia,NAM,1995,96.7670223268673
Namibia,NAM,1996,97.1062452833699
Namibia,NAM,1997,97.0431768451678
Namibia,NAM,1998,96.4111853808509
Namibia,NAM,1999,97.2648034445736
Namibia,NAM,2000,97.7412498858452
Namibia,NAM,2001,97.9002238696068
Namibia,NAM,2002,98.4497431576119
Namibia,NAM,2003,96.6830907745847
Namibia,NAM,2004,97.3067304533508
Namibia,NAM,2005,97.2231352097134
Namibia,NAM,2006,96.2606667599522
Namibia,NAM,2007,94.4972514318271
Namibia,NAM,2008,87.4771777814436
Namibia,NAM,2009,93.4782015369597
Namibia,NAM,2010,94.502495400232
Nepal,NPL,1990,99.5151102877789
Nepal,NPL,1991,99.4932451131339
Nepal,NPL,1992,99.2397317576956
Nepal,NPL,1993,99.4304208349804
Nepal,NPL,1994,99.4382387065571
Nepal,NPL,1995,99.3391375842626
Nepal,NPL,1996,99.4313191314572
Nepal,NPL,1997,99.294720348194
Nepal,NPL,1998,99.2146991782766
Nepal,NPL,1999,98.9665502953764
Nepal,NPL,2000,99.1725059736404
Nepal,NPL,2001,99.2603078782077
Nepal,NPL,2002,99.2379870876546
Nepal,NPL,2003,99.3002402921724
Nepal,NPL,2004,99.3072718673914
Nepal,NPL,2005,99.1010342128025
Nepal,NPL,2006,99.2569514008126
Nepal,NPL,2007,99.2512785959269
Nepal,NPL,2008,99.0053634548569
Nepal,NPL,2009,99.1012769045311
Nepal,NPL,2010,99.1150504328711
Netherlands,NLD,1990,74.8092538092031
Netherlands,NLD,1991,76.2632611021992
Netherlands,NLD,1992,75.2552250535961
Netherlands,NLD,1993,74.772234911554
Netherlands,NLD,1994,74.6867819805609
Netherlands,NLD,1995,75.7804519948943
Netherlands,NLD,1996,76.493496848348
Netherlands,NLD,1997,76.2021689884003
Netherlands,NLD,1998,75.4681201488648
Netherlands,NLD,1999,76.194507093058
Netherlands,NLD,2000,77.4271954219106
Netherlands,NLD,2001,76.3316734316405
Netherlands,NLD,2002,75.8015773915637
Netherlands,NLD,2003,76.1056296739245
Netherlands,NLD,2004,75.8142369062286
Netherlands,NLD,2005,76.5828645311204
Netherlands,NLD,2006,75.0462275892774
Netherlands,NLD,2007,79.4321900606345
Netherlands,NLD,2008,79.0373088844008
Netherlands,NLD,2009,76.8787361199713
Netherlands,NLD,2010,77.6378318733858
Netherlands Antilles,ANT,1990,42.9213447446938
Netherlands Antilles,ANT,1991,45.4158771215805
Netherlands Antilles,ANT,1992,48.57134007135
Netherlands Antilles,ANT,1993,52.4175730247049
Netherlands Antilles,ANT,1994,58.7909070841397
Netherlands Antilles,ANT,1995,58.7324949554417
Netherlands Antilles,ANT,1996,58.4589826263836
Netherlands Antilles,ANT,1997,31.8363630222775
Netherlands Antilles,ANT,1998,28.3090563024627
Netherlands Antilles,ANT,1999,38.2851187503004
Netherlands Antilles,ANT,2000,37.3423798803017
Netherlands Antilles,ANT,2001,35.8413825096485
Netherlands Antilles,ANT,2002,36.6237068401711
Netherlands Antilles,ANT,2003,39.1303117939785
Netherlands Antilles,ANT,2004,37.4777691504672
Netherlands Antilles,ANT,2005,39.8383500413695
Netherlands Antilles,ANT,2006,41.2883252384697
Netherlands Antilles,ANT,2007,37.5002290518002
Netherlands Antilles,ANT,2008,40.0164350669514
Netherlands Antilles,ANT,2009,37.6563204406405
Netherlands Antilles,ANT,2010,48.4477441711983
New Zealand,NZL,1990,77.4053364581055
New Zealand,NZL,1991,76.5670832473753
New Zealand,NZL,1992,76.245268525176
New Zealand,NZL,1993,74.0174972672208
New Zealand,NZL,1994,76.2678495768561
New Zealand,NZL,1995,78.1328462085497
New Zealand,NZL,1996,77.3846236608643
New Zealand,NZL,1997,74.8402874774154
New Zealand,NZL,1998,74.2287975462158
New Zealand,NZL,1999,74.1281586066773
New Zealand,NZL,2000,75.8229886280873
New Zealand,NZL,2001,75.4299704152838
New Zealand,NZL,2002,78.7950618872732
New Zealand,NZL,2003,75.9953520919634
New Zealand,NZL,2004,75.9537644267474
New Zealand,NZL,2005,74.405098510115
New Zealand,NZL,2006,74.6225113292989
New Zealand,NZL,2007,74.1662613227166
New Zealand,NZL,2008,72.6899906719049
New Zealand,NZL,2009,71.2908399598013
New Zealand,NZL,2010,70.1940620818328
Nicaragua,NIC,1990,73.7955138097509
Nicaragua,NIC,1991,69.6361903744964
Nicaragua,NIC,1992,68.6707395190485
Nicaragua,NIC,1993,70.5302368255604
Nicaragua,NIC,1994,72.8259163671298
Nicaragua,NIC,1995,72.1826214143471
Nicaragua,NIC,1996,74.0867219361213
Nicaragua,NIC,1997,74.3545088389435
Nicaragua,NIC,1998,75.17991393245
Nicaragua,NIC,1999,79.0968652764345
Nicaragua,NIC,2000,77.5487362465627
Nicaragua,NIC,2001,75.9100168329107
Nicaragua,NIC,2002,76.7370131105253
Nicaragua,NIC,2003,76.2783499999345
Nicaragua,NIC,2004,74.1386550311419
Nicaragua,NIC,2005,73.7471265787481
Nicaragua,NIC,2006,73.8389490105134
Nicaragua,NIC,2007,72.2510834067193
Nicaragua,NIC,2008,70.9675303845854
Nicaragua,NIC,2009,68.9932901590385
Nicaragua,NIC,2010,70.9716053858665
Nigeria,NGA,1990,89.1242482202369
Nigeria,NGA,1991,89.2812876700999
Nigeria,NGA,1992,89.9509610038115
Nigeria,NGA,1993,89.0886068410424
Nigeria,NGA,1994,91.0749410606867
Nigeria,NGA,1995,91.2049523902238
Nigeria,NGA,1996,90.9449317865321
Nigeria,NGA,1997,91.4921613615903
Nigeria,NGA,1998,92.3077759825468
Nigeria,NGA,1999,91.6325495287011
Nigeria,NGA,2000,92.2771575554059
Nigeria,NGA,2001,92.3116087091688
Nigeria,NGA,2002,91.6104035821703
Nigeria,NGA,2003,91.433935562742
Nigeria,NGA,2004,90.4704991148174
Nigeria,NGA,2005,90.2911362410545
Nigeria,NGA,2006,90.1684273788867
Nigeria,NGA,2007,91.0460235288205
Nigeria,NGA,2008,90.7968109291082
Nigeria,NGA,2009,93.4128363988086
Nigeria,NGA,2010,92.4376389907302
North Korea,PRK,1990,82.2654266623953
North Korea,PRK,1991,80.6304085059661
North Korea,PRK,1992,83.802837361375
North Korea,PRK,1993,85.4238978846908
North Korea,PRK,1994,84.7719468584727
North Korea,PRK,1995,85.3814696043286
North Korea,PRK,1996,85.4844639830849
North Korea,PRK,1997,85.3998176875407
North Korea,PRK,1998,87.0564042823309
North Korea,PRK,1999,86.5211831678545
North Korea,PRK,2000,86.3578067781376
North Korea,PRK,2001,86.1224676066912
North Korea,PRK,2002,86.1253577001542
North Korea,PRK,2003,86.1932089983283
North Korea,PRK,2004,86.1853318299355
North Korea,PRK,2005,86.4068709091913
North Korea,PRK,2006,86.6876750999179
North Korea,PRK,2007,86.3571626010002
North Korea,PRK,2008,86.3944842536386
North Korea,PRK,2009,86.6900684863685
North Korea,PRK,2010,86.6397594830416
Norway,NOR,1990,83.0149411981969
Norway,NOR,1991,79.4111893074364
Norway,NOR,1992,77.2561832750117
Norway,NOR,1993,74.6387793527424
Norway,NOR,1994,77.9338922530582
Norway,NOR,1995,79.2955363656783
Norway,NOR,1996,83.2682588622216
Norway,NOR,1997,78.3339036864961
Norway,NOR,1998,77.9715289541499
Norway,NOR,1999,75.2903547448321
Norway,NOR,2000,75.8773340003895
Norway,NOR,2001,75.976317007435
Norway,NOR,2002,80.1830608077465
Norway,NOR,2003,74.805242185986
Norway,NOR,2004,77.49785441127
Norway,NOR,2005,76.3806216978443
Norway,NOR,2006,75.1945287298868
Norway,NOR,2007,75.7554063175051
Norway,NOR,2008,70.3175839200069
Norway,NOR,2009,71.0644611860507
Norway,NOR,2010,65.9445945326709
Nothern America,,1990,68.4032310184496
Nothern America,,1991,67.9254055074937
Nothern America,,1992,67.05348744447
Nothern America,,1993,66.9976996413972
Nothern America,,1994,67.3271440346577
Nothern America,,1995,67.5331420282799
Nothern America,,1996,68.1938979855096
Nothern America,,1997,68.3678908610726
Nothern America,,1998,67.6245155496393
Nothern America,,1999,68.2487195195111
Nothern America,,2000,68.7577062459818
Nothern America,,2001,68.7291334764056
Nothern America,,2002,68.7565189263705
Nothern America,,2003,69.1871431660385
Nothern America,,2004,69.0728776837292
Nothern America,,2005,68.422793245949
Nothern America,,2006,68.6340488136622
Nothern America,,2007,68.4798344738387
Nothern America,,2008,68.4003320947467
Nothern America,,2009,68.2868998343483
Nothern America,,2010,68.7216894912983
Oman,OMN,1990,44.5117654693085
Oman,OMN,1991,52.7757486052006
Oman,OMN,1992,51.2103415181131
Oman,OMN,1993,41.7929292674278
Oman,OMN,1994,35.7239129001073
Oman,OMN,1995,42.0554219999973
Oman,OMN,1996,41.0024526621103
